Customer_id,Loan_Account_id,Product_Type,Loan_Amount_SGD,Outstanding_Balance_SGD,Day_Past_Due,Tenure,Interest_Rate,Current_EMI_SGD,Installment_Due_Date,Last_Payment_Date,Partial_Payment_Indicator,Number_of_Past_Payments,Payment_Frequency,Amount_Paid_Each_Month_SGD,Bounce_History,Settlement_History,Repayment_Irregularity_Flags,Contact_History_Call_Attempts,Contact_History_SMS,Contact_History_WhatsApp,Contact_History_EmailLogs,Channel_used,Response_Outcome,Average_Handling_Time,Name,Age,Gender,Occupation,Income_Band_SGD,Employeement_Type,Address,Urban_Rural_Tag,Language_Preference,Mobile_Number_Active_Status,Email_Activity,App_Login_Frequency,UPI_Transactions,Online_Banking_Activity,Smartphone_Penetration,Preferred_Channel,Call_SMS_Activity_Patterns,WhatsApp_OTT_usage_Indicator,Credit_Score,Recent_Inquiries,Loan_Exposure_Across_Banks,Delinquency_on_other_Loans,Recent_Score_Change,Unemployeement_rate_region,Inflation_Rate,Interest_Rate_Trend,Economic_Stress_Index,Do_Not_Call_Registry_Data,Regional_Time_Restrictions,Communication_Complaince_Limits
SCB738315529,57594634,Credit card,45000.0,2074.25,33,24,10.0,2242.64,2025-10-04,2025-09-01,False,23,Regular,2076.52,0,Not Settled,False,2,2,2,2,IVR,Promised to pay,26.55,Yan Chan,33,Male,Homemaker,"500,000 or Above",Unemployed,769 Potong Pasir Avenue #03-75 Tiong Bahru Singapore 423351 Singapore,Urban,English,True,True,4,15,12,Medium,Email,Medium,True,737,2,0,False,-9,2.13,5.3,0.2,0.36,True,Night,Daytime
SCB644354939,98486684,Auto loan,130000.0,11365.68,33,12,9.0,12278.19,2025-10-15,2025-09-12,False,11,Irregular,11368.69,0,Settled,True,2,3,2,0,SMS,Partial paid,19.43,Jun Ong,47,Female,Homemaker,"300,000 to 500,000",Full time,682 East Coast Road #23-57 Joo Chiat Singapore 716390 Singapore,Urban,English,True,True,13,11,9,Medium,SMS,Low,True,668,4,0,False,-35,1.84,5.18,0.03,0.3,False,Morning,Weekends
SCB283475280,85341500,Personal loan,86000.0,3908.92,32,24,8.5,4221.93,2025-09-26,2025-08-25,False,23,Regular,3909.19,0,Under Negotiation,False,2,4,3,1,SMS,Promised to pay,10.7,Jie Ong,34,Female,Unemployed,"50,000 or Below",Contract,417 Robinson Road #34-16 Raffles Place Singapore 778939 Singapore,Urban,Regional,True,True,7,20,2,Low,App notification,High,True,685,2,1,True,42,2.12,4.04,0.11,0.28,False,Afternoon,Weekends
SCB622913088,23263726,Business loan,445000.0,20413.65,32,24,9.5,22066.51,2025-10-09,2025-09-07,False,23,Regular,20431.95,0,Under Negotiation,False,3,2,3,1,Call,Disconnected,14.22,Deepa Menon,31,Male,Retired,"300,000 to 500,000",Full time,649 Chinatown Street #34-17 Bukit Timah Singapore 630199 Singapore,Urban,Regional,True,True,12,13,8,Medium,App notification,Medium,True,668,1,1,True,25,1.98,4.39,0.46,0.1,False,Evening,Holidays
SCB443806376,36457117,Education loan,98000.0,11736.03,34,60,8.0,2146.06,2025-09-21,2025-08-18,False,54,Regular,1987.09,1,Settled,False,1,4,1,0,Field Agent,Ignored,20.58,Wei Ng,50,Female,Unemployed,"300,000 to 500,000",Part time,809 Chinatown Street #46-84 Changi Singapore 237880 Singapore,Urban,English,True,True,9,12,13,Low,Call,High,False,730,0,1,False,2,2.12,4.13,-0.01,0.35,False,Night,Evening
SCB485759275,20291999,Credit card,27000.0,1244.01,31,24,10.0,1345.58,2025-09-20,2025-08-20,True,23,Regular,1245.91,1,Not Settled,False,0,7,1,0,Email,Connected,29.53,Hui Ong,58,Male,Unemployed,"100,000 to 200,000",Contract,636 Jurong East Street #17-41 People's Park Singapore 786956 Singapore,Urban,English,True,True,7,14,7,Low,SMS,Medium,True,717,3,0,False,27,2.02,4.86,0.24,0.35,False,Evening,Evening
SCB402523123,36380490,Personal loan,67000.0,5826.47,30,12,8.5,6135.92,2025-10-13,2025-09-13,True,11,Irregular,5843.73,0,Not Settled,True,4,3,0,3,Field Agent,Paid fully,21.59,Wei Chua,29,Male,Student,"500,000 or Above",Contract,140 Jalan Besar #01-65 Springleaf Singapore 238676 Singapore,Urban,English,True,True,12,17,4,High,Email,Low,True,646,3,0,False,-4,2.07,4.22,-0.18,0.34,False,Evening,Holidays
SCB884094533,85177487,Personal loan,73000.0,6816.5,0,36,8.5,2304.43,2025-10-09,2025-10-16,False,33,Regular,2304.43,0,Settled,False,4,5,1,1,SMS,Promised to pay,12.5,Robert Jones,48,Female,Employed,"100,000 to 200,000",Unemployed,912 Clarke Quay #40-43 Anson Singapore 983472 Singapore,Urban,English,True,True,8,16,5,High,IVR,High,True,715,7,0,False,-40,1.82,4.97,0.13,0.15,False,Night,Weekdays
SCB722433343,54760312,Business loan,185000.0,8455.17,24,24,9.5,8918.89,2025-10-02,2025-09-08,False,23,Regular,8494.18,1,Under Negotiation,False,2,10,1,1,Field Agent,Paid fully,27.44,Arjun Rao,57,Female,Unemployed,"300,000 to 500,000",Unemployed,615 Joo Chiat Road #28-43 Clementi New Town Singapore 978245 Singapore,Urban,Regional,False,True,15,17,11,Low,SMS,High,True,702,1,3,False,-36,2.14,5.49,0.04,0.14,False,Evening,Weekends
SCB570893674,80468987,Education loan,94000.0,16312.39,34,12,8.0,8831.06,2025-10-14,2025-09-10,False,10,Regular,8176.91,0,Under Negotiation,False,1,6,1,1,IVR,Promised to pay,11.54,Mohamed binti Abdullah,31,Female,Homemaker,"300,000 to 500,000",Freelance,928 Maxwell Road #36-71 Woodgrove Singapore 711944 Singapore,Urban,English,True,True,6,13,6,Medium,Field Agent,Low,True,725,4,0,False,28,2.13,4.43,-0.02,0.26,False,Morning,Daytime
SCB314057406,64191990,Personal loan,26000.0,23135.64,0,60,8.5,533.43,2025-09-22,2025-10-01,False,8,Irregular,533.43,0,Under Negotiation,True,6,5,3,0,Email,Ignored,16.36,Abdullah binti Mohamed,44,Male,Self-Employed,"300,000 to 500,000",Contract,36 Serangoon Road #12-27 Woodgrove Singapore 691987 Singapore,Urban,Regional,True,False,7,14,8,High,SMS,High,True,663,3,1,False,22,2.03,4.03,-0.03,0.34,False,Night,Holidays
SCB503102291,73432432,Auto loan,45000.0,35041.33,30,60,9.0,980.84,2025-09-20,2025-08-21,False,16,Regular,934.13,0,Not Settled,False,7,2,1,0,Email,Connected,17.65,Jie Wong,50,Female,Student,"50,000 or Below",Part time,170 Woodlands Avenue #42-50 Beach Road Singapore 121545 Singapore,Urban,English,True,True,5,19,9,High,Field Agent,Medium,True,734,1,0,False,12,1.91,5.43,0.0,0.27,True,Evening,Evening
SCB175199533,69937172,Personal loan,56000.0,15936.53,32,48,8.5,1490.72,2025-09-25,2025-08-24,False,36,Regular,1380.3,0,Settled,False,2,4,4,1,Email,Disconnected,17.98,Jennifer Davis,38,Male,Employed,"50,000 or Below",Part time,694 Geylang Road #08-40 Kranji Singapore 836842 Singapore,Urban,Regional,True,True,14,26,9,High,Email,Medium,True,723,2,1,False,-32,2.17,4.61,0.11,0.14,False,Night,Weekends
SCB196022269,69716142,Personal loan,51000.0,4435.08,30,12,8.5,4670.62,2025-09-22,2025-08-23,False,11,Irregular,4448.21,0,Under Negotiation,False,1,6,2,1,Call,Disconnected,13.48,Li Wong,25,Female,Self-Employed,"50,000 or Below",Part time,596 Collyer Quay #15-04 Hillview Singapore 160500 Singapore,Urban,Regional,False,True,8,15,10,High,Field Agent,Medium,False,698,3,1,False,-22,1.93,5.19,0.42,0.32,True,Morning,Weekdays
SCB968766443,12985926,Personal loan,75000.0,52473.39,34,36,8.5,2556.98,2025-10-04,2025-08-31,False,12,Regular,2367.57,0,Not Settled,False,4,5,0,2,Call,Connected,12.69,Hui Chan,29,Male,Employed,"500,000 or Above",Part time,138 Outram Road #09-86 Ardmore Singapore 325859 Singapore,Urban,English,True,True,9,17,6,High,Field Agent,Low,True,735,3,0,False,7,2.05,5.24,0.11,0.39,False,Morning,Evening
SCB439172118,53739378,Personal loan,47000.0,43465.77,34,60,8.5,1041.42,2025-09-22,2025-08-19,False,6,Regular,964.28,0,Partial Settlement,False,1,2,2,1,WhatsApp,Connected,12.6,Ling Koh,56,Female,Self-Employed,"50,000 or Below",Unemployed,832 Bras Basah Road #07-52 Lim Chu Kang Singapore 398288 Singapore,Urban,Regional,True,True,11,14,18,High,App notification,Medium,True,713,0,1,False,-9,2.19,4.86,0.48,0.11,False,Night,Weekdays
SCB168683567,75268898,Credit card,17000.0,783.43,32,24,10.0,847.22,2025-10-09,2025-09-07,True,23,Regular,784.46,0,Under Negotiation,False,7,4,1,1,SMS,Promised to pay,25.08,Hui Lim,28,Female,Student,"50,000 or Below",Freelance,894 Bras Basah Road #16-55 Kew Drive Singapore 832844 Singapore,Urban,English,True,False,7,19,3,High,WhatsApp,Low,True,707,1,1,False,-8,1.84,4.26,0.04,0.2,False,Afternoon,Evening
SCB106746374,49919969,Credit card,9000.0,7722.24,33,60,10.0,206.52,2025-09-21,2025-08-19,False,11,Irregular,191.22,0,Partial Settlement,True,6,6,2,1,WhatsApp,Disconnected,15.76,Jun Ng,63,Female,Employed,"500,000 or Above",Full time,133 Pasir Panjang Road #15-44 Upper Bukit Timah Singapore 895596 Singapore,Urban,English,True,True,8,18,7,Low,Call,Medium,True,684,3,1,False,-1,1.84,5.2,-0.08,0.13,False,Night,Evening
SCB417596438,86379338,Credit card,43000.0,6401.43,32,48,10.0,1177.84,2025-09-18,2025-08-17,True,42,Regular,1090.59,1,Under Negotiation,False,3,1,0,2,SMS,Partial paid,28.67,Ming Wong,67,Female,Student,"100,000 to 200,000",Part time,736 Bras Basah Road #13-54 Serangoon Singapore 674944 Singapore,Urban,English,True,True,11,15,4,Low,IVR,Low,True,717,1,0,False,17,2.0,4.15,0.27,0.27,False,Afternoon,Daytime
SCB674693016,92699709,Education loan,79000.0,3574.19,32,24,8.0,3858.8,2025-10-08,2025-09-06,False,23,Regular,3572.96,0,Under Negotiation,False,3,5,2,3,SMS,Promised to pay,25.8,Ming Teo,26,Others,Employed,"50,000 or Below",Full time,324 Joo Chiat Road #42-63 Joo Chiat Singapore 926384 Singapore,Urban,Regional,True,True,20,19,6,High,SMS,Medium,True,741,5,0,False,3,1.8,4.12,0.05,0.4,False,Afternoon,Holidays
SCB110325599,87652496,Auto loan,135000.0,11743.75,16,12,9.0,12396.25,2025-09-29,2025-09-13,False,11,Irregular,11805.95,1,Under Negotiation,True,1,2,10,1,IVR,Connected,26.38,Li Koh,54,Female,Employed,"300,000 to 500,000",Contract,77 Cecil Street #31-64 Clementi New Town Singapore 377240 Singapore,Urban,English,True,True,11,19,10,High,WhatsApp,Medium,True,673,2,1,False,-30,2.15,4.79,0.13,0.32,True,Afternoon,Daytime
SCB244996538,81732280,Personal loan,100000.0,8696.23,30,12,8.5,9158.08,2025-10-15,2025-09-15,False,11,Regular,8721.98,0,Not Settled,False,4,6,3,0,Call,Connected,28.36,Li Tan,38,Male,Student,"300,000 to 500,000",Freelance,212 Tampines Avenue #37-09 Hougang Singapore 629091 Singapore,Urban,English,True,True,6,18,7,High,Field Agent,Medium,True,728,3,1,False,-23,2.0,5.39,-0.14,0.35,False,Afternoon,Holidays
SCB284178626,49264546,Education loan,85000.0,7667.49,33,24,8.0,4151.87,2025-10-09,2025-09-06,False,22,Irregular,3844.32,0,Settled,True,3,5,3,2,SMS,Ignored,13.99,Ling Chua,61,Male,Employed,"200,000 to 300,000",Part time,938 Clarke Quay #25-14 Yishun Singapore 458552 Singapore,Urban,English,False,True,14,19,8,Low,WhatsApp,High,True,680,0,1,False,-35,1.91,4.67,-0.05,0.12,True,Afternoon,Holidays
SCB599614819,35582617,Auto loan,20000.0,1748.19,32,12,9.0,1888.95,2025-09-28,2025-08-27,True,11,Irregular,1749.03,0,Under Negotiation,False,9,7,0,2,IVR,Paid fully,22.74,Hassan bin Ahmad,27,Male,Homemaker,"100,000 to 200,000",Freelance,902 North Bridge Road #03-33 Loyang Singapore 767360 Singapore,Urban,Regional,True,True,10,6,16,Medium,App notification,High,True,689,3,0,False,35,2.16,4.69,0.42,0.15,False,Night,Evening
SCB485769434,64768814,Auto loan,195000.0,8878.54,30,24,9.0,9353.95,2025-10-09,2025-09-09,False,23,Irregular,8908.52,1,Not Settled,True,4,1,4,0,Field Agent,Disconnected,16.18,Latha Kumar,54,Female,Homemaker,"500,000 or Above",Part time,963 Holland Road #30-63 Tengah Singapore 384021 Singapore,Urban,Regional,True,False,9,17,8,Medium,SMS,Low,True,647,2,2,False,-28,1.88,4.62,-0.06,0.31,True,Night,Holidays
SCB827527105,34954664,Business loan,220000.0,19268.89,31,12,9.5,20833.6,2025-10-03,2025-09-02,False,11,Irregular,19290.37,0,Partial Settlement,True,1,4,3,0,IVR,Ignored,15.95,Wei Ng,62,Female,Employed,"50,000 to 100,000",Freelance,939 Maxwell Road #22-25 Bishan Singapore 347939 Singapore,Urban,English,False,True,5,13,8,Low,IVR,Low,True,670,3,0,False,-16,2.1,4.86,-0.04,0.23,True,Night,Evening
SCB506013485,37819067,Credit card,26000.0,22671.46,32,60,10.0,596.61,2025-09-18,2025-08-17,True,10,Irregular,552.42,0,Under Negotiation,True,1,7,1,1,SMS,Paid fully,10.24,Jie Chan,67,Female,Unemployed,"200,000 to 300,000",Unemployed,415 Orchard Road #42-44 Toa Payoh Singapore 775092 Singapore,Urban,Regional,False,True,6,18,7,Low,App notification,Medium,True,657,2,1,False,-47,1.85,4.57,0.31,0.34,False,Morning,Weekends
SCB747742709,42963043,Auto loan,195000.0,6154.79,0,36,9.0,6200.95,2025-09-18,2025-09-30,False,35,Irregular,6200.95,0,Not Settled,True,3,4,0,0,Call,Ignored,25.02,Anand Subramaniam,48,Male,Student,"50,000 to 100,000",Unemployed,797 Lavender Street #24-84 Springleaf Singapore 640246 Singapore,Urban,English,True,True,11,15,13,High,App notification,High,True,613,3,0,True,-16,2.03,4.91,0.45,0.15,False,Night,Weekends
SCB671894467,78556240,Credit card,28000.0,709.07,31,48,10.0,766.96,2025-09-25,2025-08-25,False,47,Regular,710.15,0,Partial Settlement,False,2,4,3,1,IVR,Ignored,29.07,Divya Rao,55,Female,Student,"500,000 or Above",Unemployed,687 Chinatown Street #07-38 Joo Chiat Singapore 586229 Singapore,Urban,Regional,True,True,13,17,5,High,Call,Low,True,741,6,0,False,28,2.2,4.83,0.23,0.34,True,Evening,Weekends
SCB385777504,20211802,Auto loan,20000.0,913.45,33,24,9.0,986.79,2025-09-21,2025-08-19,False,23,Regular,913.69,0,Under Negotiation,False,5,5,1,1,Email,Partial paid,25.26,Li Lim,58,Male,Self-Employed,"500,000 or Above",Contract,280 Beach Road #25-78 Thomson Singapore 258055 Singapore,Urban,English,True,True,15,20,4,High,App notification,Low,True,683,1,0,True,42,1.86,5.35,0.33,0.21,False,Evening,Weekdays
SCB507665713,26862456,Credit card,8000.0,202.68,33,48,10.0,219.13,2025-10-09,2025-09-06,True,47,Regular,202.9,0,Partial Settlement,False,2,3,2,0,WhatsApp,Promised to pay,15.1,Jun Lim,63,Male,Self-Employed,"100,000 to 200,000",Freelance,966 Clarke Quay #02-24 Watten Estate Singapore 313591 Singapore,Urban,English,False,True,14,16,11,Low,Field Agent,High,True,694,3,1,False,36,2.09,5.06,0.01,0.18,False,Morning,Evening
SCB464731379,79724370,Auto loan,130000.0,5919.03,30,24,9.0,6235.97,2025-10-08,2025-09-08,False,23,Regular,5939.02,0,Under Negotiation,False,5,6,1,2,WhatsApp,Ignored,12.78,Abdullah binti Hassan,38,Female,Self-Employed,"500,000 or Above",Part time,558 Serangoon Road #09-41 Marina Singapore 338686 Singapore,Urban,Regional,True,True,9,15,5,High,Field Agent,Medium,False,723,1,1,False,-50,2.16,4.86,0.45,0.39,False,Evening,Evening
SCB551672203,35256814,Education loan,53000.0,7096.32,0,24,8.0,2397.05,2025-09-23,2025-10-02,False,21,Irregular,2397.05,0,Partial Settlement,False,3,5,1,1,SMS,Partial paid,26.71,Robert Davis,29,Female,Retired,"50,000 to 100,000",Unemployed,991 Serangoon Road #02-55 Punggol Singapore 986936 Singapore,Urban,English,True,False,11,12,11,Medium,Call,Medium,False,695,2,2,False,6,1.91,5.25,0.26,0.11,False,Night,Weekends
SCB498338175,98685239,Personal loan,34000.0,2944.61,0,12,8.5,2965.47,2025-10-08,2025-10-08,False,11,Regular,2965.47,1,Settled,False,3,3,1,1,Call,Ignored,20.76,Ming Ong,63,Male,Self-Employed,"200,000 to 300,000",Unemployed,140 Chinatown Street #28-78 Balestier Singapore 635570 Singapore,Urban,English,True,True,12,20,7,Low,Email,High,True,725,1,2,False,-47,1.86,5.41,0.04,0.11,False,Afternoon,Weekends
SCB480075873,23903398,Auto loan,195000.0,180411.51,31,60,9.0,4371.71,2025-10-09,2025-09-08,True,6,Regular,4047.88,0,Not Settled,False,2,4,3,1,SMS,Connected,12.43,Hassan binti Mohamed,32,Male,Unemployed,"200,000 to 300,000",Unemployed,786 Orchard Road #45-74 High Street Singapore 590385 Singapore,Urban,English,True,True,11,8,7,Low,Call,High,False,654,2,0,True,5,1.96,4.04,0.43,0.11,False,Afternoon,Weekdays
SCB249386388,91067181,Education loan,10000.0,4206.39,34,36,8.0,338.43,2025-10-07,2025-09-03,False,22,Regular,313.36,0,Not Settled,False,5,4,0,2,Call,Connected,23.87,Mohamed binti Hassan,62,Female,Student,"100,000 to 200,000",Unemployed,742 Pasir Panjang Road #01-97 Loyang Singapore 542214 Singapore,Urban,Regional,True,True,11,24,8,Low,Call,Medium,True,723,4,2,False,-48,2.15,4.44,0.01,0.32,False,Night,Weekends
SCB101820584,72081723,Credit card,21000.0,7759.85,31,36,10.0,731.82,2025-10-08,2025-09-07,True,24,Regular,677.61,0,Settled,False,4,3,3,1,WhatsApp,Partial paid,28.08,Jie Teo,57,Female,Self-Employed,"100,000 to 200,000",Part time,952 Potong Pasir Avenue #02-18 Serangoon Singapore 912353 Singapore,Urban,Regional,True,True,8,14,6,High,SMS,High,True,709,3,0,False,17,2.01,5.31,0.15,0.17,True,Morning,Daytime
SCB191710053,23752390,Auto loan,105000.0,3314.11,0,36,9.0,3338.97,2025-10-09,2025-10-16,False,35,Regular,3338.97,0,Settled,False,7,5,2,2,Field Agent,Connected,17.14,Jun Tan,53,Female,Retired,"100,000 to 200,000",Unemployed,702 Sembawang Road #41-75 Tanjong Pagar Singapore 470193 Singapore,Urban,English,True,True,12,21,7,Medium,App notification,Low,True,662,1,1,True,32,2.01,4.38,0.5,0.18,False,Morning,Weekdays
SCB310330468,57878635,Education loan,92000.0,25283.95,33,36,8.0,3113.59,2025-10-13,2025-09-10,False,27,Regular,2882.95,0,Not Settled,False,3,4,1,0,Email,Disconnected,25.77,Hui Chua,68,Male,Student,"500,000 or Above",Part time,277 Robinson Road #37-10 Middle Road Singapore 953979 Singapore,Urban,Regional,True,True,10,12,11,Low,IVR,High,True,745,0,2,False,8,2.01,4.98,-0.16,0.19,False,Evening,Weekdays
SCB815320131,13835635,Auto loan,20000.0,1743.14,30,12,9.0,1836.48,2025-09-25,2025-08-26,False,11,Regular,1749.03,0,Under Negotiation,False,5,5,2,1,SMS,Promised to pay,13.22,Li Chua,51,Male,Employed,"50,000 to 100,000",Unemployed,194 Sembawang Road #32-89 Middle Road Singapore 302639 Singapore,Urban,English,True,True,10,17,2,High,SMS,Medium,True,745,1,2,False,42,1.98,4.42,0.22,0.4,False,Morning,Weekends
SCB805398676,99476760,Credit card,30000.0,10167.81,24,36,10.0,1016.42,2025-09-21,2025-08-28,False,25,Irregular,968.02,0,Settled,True,0,7,3,1,Call,Connected,16.79,Xin Chan,26,Female,Homemaker,"100,000 to 200,000",Full time,972 Farrer Road #08-90 Raffles Place Singapore 971473 Singapore,Urban,Regional,True,True,9,16,12,Medium,App notification,Low,True,652,5,0,False,31,2.12,5.4,0.19,0.3,True,Morning,Weekdays
SCB457026480,57605059,Personal loan,97000.0,4378.19,0,24,8.5,4409.2,2025-09-20,2025-09-29,False,23,Irregular,4409.2,0,Partial Settlement,True,4,4,1,0,SMS,Paid fully,20.95,Hui Wong,39,Male,Retired,"50,000 to 100,000",Freelance,844 Orchard Road #42-86 Balestier Singapore 608096 Singapore,Urban,Regional,False,False,11,17,11,Medium,IVR,Medium,True,663,1,1,False,-5,2.01,5.22,0.13,0.26,False,Evening,Holidays
SCB276840415,94606497,Business loan,160000.0,7339.74,32,24,9.5,7934.03,2025-09-26,2025-08-25,False,23,Regular,7346.32,0,Settled,False,2,5,1,1,Call,Partial paid,21.32,Ming Chan,64,Male,Self-Employed,"100,000 to 200,000",Full time,949 Tampines Avenue #24-06 Cairnhill Singapore 443298 Singapore,Urban,English,True,False,6,15,4,Low,App notification,Medium,True,667,0,0,True,3,2.05,5.46,0.17,0.16,False,Afternoon,Daytime
SCB145933372,16195433,Credit card,17000.0,4256.96,31,36,10.0,592.42,2025-10-16,2025-09-15,True,28,Irregular,548.54,0,Under Negotiation,True,3,4,1,0,WhatsApp,Partial paid,10.04,Feng Wong,62,Female,Unemployed,"500,000 or Above",Full time,568 Robinson Road #04-30 Clementi New Town Singapore 633127 Singapore,Urban,English,True,True,12,17,9,Low,IVR,Medium,True,658,0,1,False,-2,1.96,4.12,-0.04,0.19,False,Night,Daytime
SCB987877735,83099927,Business loan,160000.0,14019.84,33,12,9.5,15151.71,2025-10-15,2025-09-12,False,11,Irregular,14029.36,0,Partial Settlement,False,4,4,3,1,WhatsApp,Partial paid,15.1,Ming Wong,38,Female,Homemaker,"100,000 to 200,000",Freelance,941 MacPherson Road #24-53 Holland Road Singapore 867650 Singapore,Urban,English,True,True,13,13,10,Medium,Call,Medium,False,704,4,0,False,-48,1.83,5.33,0.16,0.36,False,Night,Weekends
SCB371435930,87682746,Credit card,46000.0,4027.19,30,12,10.0,4246.34,2025-09-23,2025-08-24,False,11,Irregular,4044.13,1,Not Settled,False,2,2,2,0,WhatsApp,Partial paid,10.01,Feng Ng,32,Male,Employed,"100,000 to 200,000",Contract,517 Outram Road #36-53 Telok Blangah Singapore 734959 Singapore,Urban,English,True,True,12,12,10,High,IVR,Low,True,699,1,2,False,-5,2.05,4.53,0.18,0.18,False,Night,Evening
SCB526788523,78922378,Education loan,7000.0,4094.37,0,36,8.0,219.35,2025-10-03,2025-10-03,False,16,Irregular,219.35,0,Under Negotiation,True,1,1,3,1,Field Agent,Ignored,29.76,Yan Ong,39,Female,Retired,"300,000 to 500,000",Part time,862 Emerald Hill Road #37-79 Ang Mo Kio Singapore 472351 Singapore,Urban,Regional,True,False,11,17,8,Medium,SMS,Medium,True,661,0,0,False,-42,1.81,4.29,0.12,0.3,False,Night,Daytime
SCB715539274,49398493,Education loan,54000.0,1318.47,31,48,8.0,1423.76,2025-10-03,2025-09-02,False,47,Irregular,1318.3,0,Not Settled,False,2,4,1,1,Call,Promised to pay,15.58,Mohamed bin Ali,58,Female,Retired,"200,000 to 300,000",Full time,101 Lavender Street #18-67 People's Park Singapore 836169 Singapore,Urban,Regional,True,True,13,17,13,Medium,IVR,Low,True,699,1,0,False,-44,2.13,4.16,0.09,0.23,False,Morning,Weekdays
SCB589094045,78828323,Credit card,6000.0,526.69,31,12,10.0,569.7,2025-10-08,2025-09-07,True,11,Regular,527.5,0,Settled,False,4,6,3,0,IVR,Promised to pay,20.2,Jun Tan,44,Male,Unemployed,"300,000 to 500,000",Unemployed,356 Clarke Quay #04-52 Jurong Singapore 187610 Singapore,Urban,Regional,True,True,16,19,5,Low,Call,Low,True,698,2,0,False,33,1.96,4.69,0.45,0.21,False,Morning,Daytime
SCB937590536,57228693,Credit card,35000.0,3073.7,33,12,10.0,3323.22,2025-09-22,2025-08-20,False,11,Irregular,3077.06,0,Not Settled,False,3,3,1,0,Field Agent,Connected,22.24,Wei Lee,48,Female,Homemaker,"100,000 to 200,000",Contract,81 Jalan Besar #32-64 Farrer Park Singapore 671850 Singapore,Urban,English,True,False,7,16,5,Medium,IVR,High,True,694,4,2,False,-43,1.93,4.71,0.01,0.32,False,Morning,Daytime
SCB306980703,37542909,Auto loan,25000.0,6923.81,34,60,9.0,560.48,2025-09-29,2025-08-26,False,46,Regular,518.96,0,Settled,False,1,5,3,0,Email,Connected,10.83,Jun Teo,32,Female,Self-Employed,"50,000 to 100,000",Unemployed,364 Kallang Road #34-13 Clementi Park Singapore 268399 Singapore,Urban,Regional,True,False,10,21,6,High,Email,High,True,741,2,0,False,13,2.06,4.65,0.09,0.14,False,Morning,Weekdays
SCB650374190,78764261,Personal loan,80000.0,2525.78,33,36,8.5,2727.43,2025-10-14,2025-09-11,False,35,Regular,2525.4,0,Under Negotiation,False,4,9,3,2,Email,Partial paid,22.66,Yan Lee,44,Others,Retired,"50,000 to 100,000",Full time,912 Holland Road #30-99 People's Park Singapore 181005 Singapore,Urban,Regional,True,False,8,13,9,Medium,IVR,Medium,False,716,0,2,False,32,2.03,4.18,0.42,0.29,False,Morning,Evening
SCB819870125,77836763,Credit card,12000.0,1494.85,32,48,10.0,328.7,2025-09-29,2025-08-28,False,43,Irregular,304.35,1,Not Settled,False,3,4,3,1,WhatsApp,Paid fully,18.81,Ming Chan,39,Female,Self-Employed,"100,000 to 200,000",Freelance,553 Holland Road #30-72 River Valley Singapore 147770 Singapore,Urban,English,True,True,8,12,7,High,IVR,Medium,True,691,1,2,False,-16,1.83,4.94,0.44,0.17,False,Evening,Holidays
SCB204914161,24423284,Education loan,9000.0,404.35,0,24,8.0,407.05,2025-10-06,2025-10-18,True,23,Irregular,407.05,1,Not Settled,True,2,3,1,0,IVR,Partial paid,23.59,Yan Chan,34,Female,Homemaker,"50,000 or Below",Part time,497 Clarke Quay #16-91 Middle Road Singapore 583556 Singapore,Urban,English,True,True,14,7,9,Medium,WhatsApp,Medium,True,639,1,1,False,34,2.0,4.53,0.26,0.13,False,Morning,Evening
SCB447455175,65572175,Education loan,24000.0,16096.09,31,36,8.0,812.24,2025-10-07,2025-09-06,False,13,Irregular,752.07,0,Partial Settlement,False,2,0,1,1,Field Agent,Partial paid,17.55,Wei Ong,53,Male,Homemaker,"300,000 to 500,000",Part time,46 Potong Pasir Avenue #20-10 Amber Road Singapore 407703 Singapore,Urban,English,True,True,6,11,9,Medium,Field Agent,Low,True,692,3,1,False,37,2.09,5.46,-0.13,0.18,False,Evening,Evening
SCB425557312,13255351,Education loan,55000.0,7930.23,34,48,8.0,1450.13,2025-10-06,2025-09-02,False,42,Regular,1342.71,0,Partial Settlement,False,1,6,1,2,Email,Partial paid,17.24,Priya Rao,66,Female,Employed,"50,000 to 100,000",Part time,6 Clarke Quay #42-97 Bukit Timah Singapore 533267 Singapore,Urban,English,False,True,9,21,5,Low,App notification,Low,True,741,2,1,False,5,1.93,5.31,0.46,0.23,True,Afternoon,Holidays
SCB335995793,53536744,Personal loan,98000.0,44896.79,0,48,8.5,2415.53,2025-09-28,2025-10-07,False,28,Regular,2415.53,1,Settled,False,1,7,3,1,Field Agent,Connected,19.76,Hassan bin Ali,53,Female,Retired,"300,000 to 500,000",Unemployed,180 Geylang Road #07-17 People's Park Singapore 256148 Singapore,Urban,Regional,True,True,14,20,5,Medium,WhatsApp,Low,False,704,1,3,False,24,2.1,4.09,0.03,0.22,False,Night,Holidays
SCB110945459,86513440,Education loan,22000.0,1914.41,32,12,8.0,2066.85,2025-09-29,2025-08-28,False,11,Irregular,1913.75,0,Under Negotiation,False,4,3,6,4,Field Agent,Partial paid,29.36,Hui Tan,64,Female,Retired,"500,000 or Above",Unemployed,55 MacPherson Road #15-12 Serangoon Garden Singapore 954156 Singapore,Urban,Regional,True,True,9,14,5,Low,App notification,High,True,700,2,0,False,-9,1.93,4.4,-0.14,0.25,False,Afternoon,Evening
