Customer_id,Loan_Account_id,Product_Type,Loan_Amount_SGD,Outstanding_Balance_SGD,Day_Past_Due,Tenure,Interest_Rate,Current_EMI_SGD,Installment_Due_Date,Last_Payment_Date,Partial_Payment_Indicator,Number_of_Past_Payments,Payment_Frequency,Amount_Paid_Each_Month_SGD,Bounce_History,Settlement_History,Repayment_Irregularity_Flags,Contact_History_Call_Attempts,Contact_History_SMS,Contact_History_WhatsApp,Contact_History_EmailLogs,Channel_used,Response_Outcome,Average_Handling_Time,Name,Age,Gender,Occupation,Income_Band_SGD,Employeement_Type,Address,Urban_Rural_Tag,Language_Preference,Mobile_Number_Active_Status,Email_Activity,App_Login_Frequency,UPI_Transactions,Online_Banking_Activity,Smartphone_Penetration,Preferred_Channel,Call_SMS_Activity_Patterns,WhatsApp_OTT_usage_Indicator,Credit_Score,Recent_Inquiries,Loan_Exposure_Across_Banks,Delinquency_on_other_Loans,Recent_Score_Change,Unemployeement_rate_region,Inflation_Rate,Interest_Rate_Trend,Economic_Stress_Index,Do_Not_Call_Registry_Data,Regional_Time_Restrictions,Communication_Complaince_Limits
SCB218463733,14014185,Personal loan,71000.0,20705.32,16,60,8.5,1529.5,2025-10-15,2025-08-30,False,45,Irregular,1456.67,1,Partial Settlement,True,3,6,2,0,WhatsApp,Connected,16.7,Ying Neo,52,Others,Employed,"100,000 to 200,000",Part time,462 Upper Serangoon Road #07-44 Loyang Singapore 230001 Singapore,Urban,English,False,False,7,18,8,High,Call,Medium,False,644,1,3,False,-5,1.83,4.71,0.11,0.19,False,Evening,Weekends
SCB592067231,45587834,Auto loan,45000.0,3906.02,0,12,9.0,3935.32,2025-09-22,2025-09-01,False,11,Irregular,3935.32,0,Under Negotiation,True,3,4,3,2,Field Agent,Promised to pay,26.19,Kai Seah,64,Male,Homemaker,"200,000 to 300,000",Full time,327 Woodlands Avenue #12-72 Tiong Bahru Singapore 488329 Singapore,Urban,Regional,True,False,5,19,7,Low,Call,Medium,True,655,0,1,False,-29,2.02,4.55,0.35,0.22,True,Morning,Holidays
SCB484420323,96563213,Personal loan,51000.0,14891.13,25,60,8.5,1098.66,2025-10-01,2025-08-07,False,45,Irregular,1046.34,0,Not Settled,True,3,6,2,1,Email,Connected,27.72,An Ang,47,Male,Homemaker,"100,000 to 200,000",Freelance,660 Scotts Road #10-85 Anson Singapore 791839 Singapore,Urban,English,True,True,8,14,9,Medium,Field Agent,Medium,True,621,0,2,True,-15,2.01,4.96,0.27,0.33,False,Evening,Daytime
SCB634286262,34124260,Education loan,51000.0,1587.57,0,36,8.0,1598.15,2025-09-29,2025-09-04,False,35,Irregular,1598.15,1,Not Settled,False,0,4,0,1,IVR,Partial paid,23.13,Hassan bin Ramli,37,Male,Student,"200,000 to 300,000",Part time,467 North Bridge Road #22-79 Tiong Bahru Singapore 675513 Singapore,Urban,English,False,True,8,12,7,High,Email,Medium,True,695,1,1,False,-33,2.13,4.63,0.39,0.16,False,Afternoon,Weekdays
SCB616806049,13228868,Auto loan,120000.0,10418.91,5,12,9.0,10704.06,2025-10-10,2025-09-04,False,11,Irregular,10494.18,0,Under Negotiation,False,3,5,1,1,SMS,Paid fully,26.86,Nurul binti Abdullah,68,Female,Retired,"50,000 to 100,000",Full time,17 Tampines Avenue #41-48 Toa Payoh Singapore 105808 Singapore,Urban,English,True,True,8,16,5,Low,WhatsApp,High,False,645,3,0,True,1,2.02,5.17,0.12,0.21,False,Morning,Weekdays
SCB606662471,41045090,Business loan,500000.0,448880.18,25,48,9.5,13189.65,2025-09-22,2025-07-29,False,6,Regular,12561.57,0,Settled,False,3,4,1,0,SMS,Promised to pay,27.63,Ting Chew,65,Male,Retired,"50,000 or Below",Part time,118 Orchard Road #29-50 Woodgrove Singapore 933512 Singapore,Urban,English,True,True,10,16,5,Low,IVR,High,True,719,1,2,False,47,2.16,4.1,0.41,0.12,False,Night,Evening
SCB661192836,64648731,Auto loan,45000.0,33560.94,7,60,9.0,952.81,2025-10-17,2025-09-10,True,18,Irregular,934.13,0,Not Settled,False,3,4,1,2,SMS,Partial paid,16.74,Ming Chua,35,Male,Homemaker,"50,000 or Below",Freelance,677 Orchard Road #04-56 Anson Singapore 788658 Singapore,Urban,Regional,True,True,12,19,13,Medium,WhatsApp,Low,True,679,2,0,False,-4,2.03,4.11,-0.19,0.18,False,Evening,Weekends
SCB731004044,68056231,Personal loan,77000.0,45352.04,28,36,8.5,2552.24,2025-10-08,2025-08-11,True,16,Irregular,2430.7,0,Settled,False,3,9,3,1,SMS,Disconnected,17.35,Ling Ong,62,Male,Retired,"50,000 to 100,000",Unemployed,340 Newton Road #07-80 Macpherson Singapore 275365 Singapore,Urban,English,True,True,8,23,10,Low,App notification,Medium,True,686,3,1,False,-36,1.92,4.54,-0.08,0.39,False,Evening,Weekends
SCB813033389,75603519,Credit card,17000.0,9697.17,6,48,10.0,439.78,2025-09-29,2025-08-24,True,23,Irregular,431.16,0,Partial Settlement,True,2,4,2,1,Field Agent,Promised to pay,12.94,Rui Phua,43,Male,Homemaker,"300,000 to 500,000",Freelance,45 Tanglin Road #48-32 Little India Singapore 914065 Singapore,Urban,Regional,True,True,5,12,7,Medium,WhatsApp,Low,True,650,1,1,False,2,1.98,4.38,0.21,0.18,False,Evening,Daytime
SCB653756394,86131209,Education loan,26000.0,2248.08,11,12,8.0,2306.93,2025-10-15,2025-09-03,False,11,Irregular,2261.7,0,Not Settled,True,2,6,5,1,IVR,Partial paid,26.39,Fauziah bin Osman,55,Male,Self-Employed,"100,000 to 200,000",Full time,566 North Bridge Road #33-22 Kew Drive Singapore 757706 Singapore,Urban,Regional,True,True,13,15,5,High,Field Agent,High,False,651,2,0,False,43,1.99,4.69,0.31,0.14,False,Night,Daytime
SCB899119534,62911329,Business loan,270000.0,23552.95,20,12,9.5,24858.28,2025-09-19,2025-07-31,False,11,Irregular,23674.55,0,Settled,True,3,4,2,0,IVR,Disconnected,22.01,Jun Toh,53,Others,Student,"500,000 or Above",Freelance,845 Sembawang Road #50-66 Clementi New Town Singapore 453742 Singapore,Urban,Regional,True,False,7,17,5,High,IVR,Medium,True,657,3,2,False,4,1.85,5.03,0.21,0.27,False,Afternoon,Evening
SCB862955576,17111994,Education loan,73000.0,31465.59,0,60,8.0,1480.18,2025-10-04,2025-09-11,False,37,Irregular,1480.18,1,Partial Settlement,True,3,4,4,1,Field Agent,Promised to pay,22.86,Thomas Harris,54,Male,Employed,"300,000 to 500,000",Full time,336 Lavender Street #06-75 Serangoon Singapore 257342 Singapore,Urban,English,True,True,5,8,5,High,Email,Low,True,640,0,1,False,44,1.93,5.37,0.04,0.33,True,Afternoon,Daytime
SCB799454143,54216187,Education loan,15000.0,5869.87,9,48,8.0,373.51,2025-09-25,2025-08-17,False,31,Regular,366.19,1,Partial Settlement,False,3,6,1,0,Email,Connected,21.77,Yuan Tan,53,Male,Retired,"100,000 to 200,000",Contract,475 North Bridge Road #06-77 Seletar Singapore 817896 Singapore,Urban,Regional,True,True,14,12,8,Medium,SMS,High,True,704,3,1,False,30,1.96,4.93,0.1,0.33,False,Night,Evening
SCB165439308,93890292,Auto loan,135000.0,16426.47,20,60,9.0,2942.5,2025-10-11,2025-08-22,False,54,Regular,2802.38,2,Under Negotiation,False,2,4,2,2,SMS,Paid fully,23.55,Ping Peh,36,Female,Unemployed,"50,000 or Below",Freelance,744 Farrer Road #26-35 Thomson Singapore 172563 Singapore,Urban,Regional,True,True,13,21,10,Low,App notification,Low,True,663,2,1,True,-12,1.81,5.22,0.46,0.2,False,Evening,Holidays
SCB273924872,18605750,Personal loan,5000.0,3019.08,0,24,8.5,227.28,2025-09-24,2025-09-13,False,10,Irregular,227.28,0,Under Negotiation,True,4,5,2,1,WhatsApp,Ignored,12.08,Jun Ng,54,Male,Retired,"50,000 or Below",Contract,124 Marine Parade Road #14-77 Pasir Ris Singapore 821027 Singapore,Urban,Regional,True,False,7,14,5,Medium,IVR,High,True,660,3,0,False,33,2.07,5.34,-0.02,0.35,False,Evening,Weekdays
SCB336653156,34093204,Personal loan,35000.0,14570.86,20,48,8.5,905.82,2025-10-17,2025-08-28,False,30,Irregular,862.69,0,Settled,False,5,6,3,0,Email,Disconnected,16.24,Wei Phua,66,Female,Self-Employed,"50,000 or Below",Unemployed,718 Bras Basah Road #31-77 Marina Singapore 188863 Singapore,Urban,Regional,True,True,11,13,11,Low,Email,Medium,True,697,1,0,False,46,1.9,5.16,0.42,0.35,False,Evening,Holidays
SCB787763162,75385564,Business loan,410000.0,18730.81,21,24,9.5,19766.19,2025-10-06,2025-08-16,False,23,Irregular,18824.94,1,Partial Settlement,True,5,7,2,1,IVR,Paid fully,21.85,Ke Cheng,68,Female,Student,"200,000 to 300,000",Part time,69 Geylang Road #05-10 Loyang Singapore 286483 Singapore,Urban,Regional,True,True,6,18,11,Low,Call,Medium,True,649,1,1,False,-15,1.86,4.9,0.23,0.11,False,Afternoon,Evening
SCB197366334,25819206,Auto loan,90000.0,42543.16,17,60,9.0,1961.66,2025-10-10,2025-08-24,True,35,Irregular,1868.25,0,Partial Settlement,True,3,4,5,2,Field Agent,Disconnected,26.64,Nordin bin Ramli,32,Female,Student,"50,000 to 100,000",Full time,246 Emerald Hill Road #31-40 Sembawang Singapore 602232 Singapore,Urban,English,True,False,8,14,4,High,Field Agent,High,True,667,3,0,False,-50,2.08,4.53,0.32,0.25,False,Afternoon,Daytime
SCB392207525,40227133,Business loan,305000.0,13900.02,8,24,9.5,14284.0,2025-10-09,2025-09-01,False,23,Irregular,14003.92,0,Partial Settlement,False,3,4,3,2,Call,Promised to pay,10.37,Kai Sim,36,Female,Unemployed,"50,000 to 100,000",Part time,350 Serangoon Road #27-30 Eunos Singapore 498849 Singapore,Urban,Regional,False,False,9,12,4,Low,Email,Medium,False,692,3,1,False,12,1.88,5.27,0.29,0.15,False,Evening,Holidays
SCB206852242,86656585,Credit card,19000.0,1661.59,22,12,10.0,1753.92,2025-10-01,2025-08-10,False,11,Irregular,1670.4,0,Partial Settlement,False,2,2,4,2,WhatsApp,Promised to pay,27.12,Rahmat binti Jalil,38,Male,Self-Employed,"100,000 to 200,000",Full time,171 South Bridge Road #35-38 Clementi Park Singapore 743523 Singapore,Urban,English,True,True,9,13,7,High,App notification,Medium,True,690,4,1,False,-19,2.03,5.2,0.21,0.18,False,Afternoon,Weekends
SCB695832776,99731541,Business loan,380000.0,193930.24,23,60,9.5,8379.75,2025-09-28,2025-08-06,False,33,Regular,7980.71,0,Under Negotiation,False,7,5,0,1,Field Agent,Promised to pay,26.62,Lu Seah,46,Female,Employed,"50,000 or Below",Full time,916 Serangoon Road #10-12 Yishun Singapore 496579 Singapore,Urban,Regional,True,True,10,14,11,High,SMS,Medium,False,737,1,1,False,-50,1.91,4.76,-0.01,0.17,False,Afternoon,Weekdays
SCB317723567,83540876,Business loan,255000.0,144182.25,11,24,9.5,11942.36,2025-10-08,2025-08-28,False,11,Irregular,11708.2,0,Partial Settlement,False,4,2,4,1,WhatsApp,Paid fully,26.97,Qing Peh,63,Male,Self-Employed,"300,000 to 500,000",Part time,743 Upper Serangoon Road #05-55 Springleaf Singapore 355012 Singapore,Urban,English,True,True,13,15,6,Low,App notification,High,True,692,0,2,False,-28,1.81,4.27,-0.18,0.11,False,Evening,Weekdays
SCB109200998,62792763,Business loan,210000.0,83772.25,29,24,9.5,10124.14,2025-10-04,2025-08-06,True,15,Irregular,9642.04,0,Settled,False,4,5,4,1,SMS,Ignored,14.07,Tao Ng,57,Female,Retired,"50,000 to 100,000",Full time,371 North Bridge Road #31-78 Middle Road Singapore 223806 Singapore,Urban,English,True,True,16,15,7,Medium,Field Agent,Low,True,685,1,1,False,26,2.02,4.97,0.44,0.1,False,Night,Weekends
SCB847559020,88496854,Auto loan,160000.0,66848.42,11,48,9.0,4061.24,2025-10-02,2025-08-21,True,30,Irregular,3981.61,0,Settled,True,3,2,1,1,Call,Paid fully,11.56,Nor bin Salleh,42,Male,Self-Employed,"200,000 to 300,000",Freelance,528 Havelock Road #49-72 Changi Singapore 420210 Singapore,Urban,English,True,True,14,15,6,High,Email,Low,True,654,2,0,False,39,1.91,4.31,0.29,0.12,True,Night,Evening
SCB271972705,46792497,Auto loan,190000.0,8619.26,8,24,9.0,8853.7,2025-09-23,2025-08-16,True,23,Irregular,8680.1,1,Partial Settlement,False,3,6,3,2,Call,Partial paid,24.84,An Lim,49,Female,Homemaker,"50,000 to 100,000",Contract,264 Toa Payoh Central #26-98 Upper Bukit Timah Singapore 559367 Singapore,Urban,English,True,True,7,11,6,Medium,App notification,Low,True,667,2,1,False,32,2.05,4.35,-0.01,0.34,False,Evening,Weekends
SCB800846762,78291047,Credit card,16000.0,8490.85,28,60,10.0,356.95,2025-10-04,2025-08-07,False,32,Regular,339.95,1,Not Settled,False,2,2,1,0,Field Agent,Promised to pay,29.42,Shu Phua,34,Male,Unemployed,"200,000 to 300,000",Full time,482 Maxwell Road #04-84 Telok Blangah Singapore 927947 Singapore,Urban,English,False,True,3,16,8,Low,IVR,High,True,665,2,2,True,-16,1.8,5.13,0.19,0.16,False,Evening,Holidays
SCB364386214,13537818,Personal loan,23000.0,3320.52,10,48,8.5,578.25,2025-10-07,2025-08-27,False,42,Irregular,566.91,1,Partial Settlement,True,3,2,1,1,Field Agent,Promised to pay,26.65,Li Soon,39,Male,Unemployed,"500,000 or Above",Unemployed,540 Orchard Road #45-01 Sembawang Singapore 799463 Singapore,Urban,English,True,False,7,16,5,Low,WhatsApp,High,True,675,3,0,False,38,2.11,5.3,-0.08,0.17,False,Morning,Weekdays
SCB540150729,33500014,Business loan,160000.0,7948.85,9,48,9.5,4100.09,2025-09-23,2025-08-15,False,46,Irregular,4019.7,0,Not Settled,True,2,5,1,3,Call,Partial paid,17.06,Qian Lee,50,Female,Student,"50,000 to 100,000",Contract,853 Clarke Quay #19-47 Anson Singapore 470422 Singapore,Urban,English,True,True,12,22,8,High,IVR,High,True,618,3,2,True,22,2.13,4.7,0.35,0.21,False,Afternoon,Weekends
SCB133305127,46162549,Auto loan,175000.0,15231.7,20,12,9.0,16069.21,2025-09-22,2025-08-03,True,11,Regular,15304.01,0,Not Settled,False,6,7,5,1,IVR,Connected,27.75,Ying Goh,57,Female,Self-Employed,"200,000 to 300,000",Contract,47 Toa Payoh Central #03-35 Marina Singapore 776874 Singapore,Urban,English,True,True,15,12,4,High,Email,High,False,657,1,2,True,13,2.11,4.33,0.5,0.39,True,Night,Daytime
SCB331935267,32696498,Personal loan,41000.0,1006.5,22,48,8.5,1061.11,2025-10-17,2025-08-25,True,47,Irregular,1010.58,0,Partial Settlement,False,5,5,1,0,WhatsApp,Disconnected,26.69,Ping Chew,51,Female,Self-Employed,"100,000 to 200,000",Unemployed,81 Collyer Quay #16-38 Ang Mo Kio Singapore 673124 Singapore,Urban,English,True,False,10,14,3,High,WhatsApp,High,False,677,2,0,False,42,1.89,5.26,0.3,0.3,False,Morning,Evening
SCB572464068,67856423,Business loan,345000.0,122228.4,14,48,9.5,8840.83,2025-09-26,2025-08-13,False,33,Regular,8667.48,1,Under Negotiation,False,4,8,2,1,Call,Partial paid,26.74,Yan Tan,32,Female,Unemployed,"300,000 to 500,000",Unemployed,819 Serangoon Road #04-64 Pasir Ris Singapore 747957 Singapore,Urban,Regional,False,True,11,20,12,Low,Call,Low,True,728,3,1,False,3,2.16,5.3,0.45,0.18,False,Night,Weekdays
SCB562740622,56044746,Education loan,56000.0,40375.03,16,36,8.0,1842.58,2025-10-16,2025-08-30,False,11,Irregular,1754.84,0,Under Negotiation,True,3,2,3,0,Email,Partial paid,10.72,Parvati Naidu,42,Female,Retired,"50,000 to 100,000",Contract,684 Tanglin Road #36-42 Raffles Place Singapore 232615 Singapore,Urban,Regional,False,True,13,12,10,Medium,WhatsApp,Low,True,688,3,3,False,49,2.02,4.53,0.26,0.22,False,Afternoon,Daytime
SCB746041556,30137487,Education loan,61000.0,2750.73,27,24,8.0,2896.8,2025-09-20,2025-07-25,True,23,Irregular,2758.86,0,Under Negotiation,False,3,8,1,2,Email,Promised to pay,23.36,Rahman binti Hassan,25,Male,Retired,"50,000 or Below",Part time,802 Geylang Road #12-36 Balestier Singapore 476034 Singapore,Urban,Regional,True,False,8,11,10,Medium,SMS,Medium,False,681,2,0,False,45,2.15,4.02,-0.13,0.11,False,Evening,Daytime
SCB796075070,24016589,Credit card,38000.0,1219.18,19,36,10.0,1287.46,2025-10-04,2025-08-16,False,35,Irregular,1226.15,0,Partial Settlement,False,3,6,1,0,Field Agent,Ignored,14.78,Jamilah bin Zulkifli,38,Female,Self-Employed,"50,000 to 100,000",Full time,512 Serangoon Road #04-17 Kew Drive Singapore 700764 Singapore,Urban,English,True,False,10,20,10,High,WhatsApp,Low,True,649,3,0,True,21,2.03,4.68,0.21,0.36,True,Afternoon,Evening
SCB870823854,79775361,Personal loan,60000.0,15290.99,26,60,8.5,1292.54,2025-10-08,2025-08-13,False,47,Regular,1230.99,0,Not Settled,False,3,2,3,2,Call,Ignored,29.23,Tao Phua,27,Male,Retired,"200,000 to 300,000",Contract,689 MacPherson Road #30-13 Jurong Singapore 911796 Singapore,Urban,Regional,True,True,12,17,4,Medium,SMS,High,True,716,3,1,False,13,1.95,4.84,0.24,0.19,False,Evening,Weekends
SCB643671015,56163830,Business loan,480000.0,60519.82,26,36,9.5,16144.61,2025-10-16,2025-08-21,False,32,Irregular,15375.82,0,Settled,False,3,6,0,3,WhatsApp,Partial paid,28.41,Ke Sim,61,Male,Employed,"500,000 or Above",Contract,263 Jurong East Street #31-32 Bedok Singapore 440878 Singapore,Urban,Regional,True,True,14,14,11,Low,SMS,Low,True,703,0,0,False,-50,2.01,4.21,0.42,0.36,True,Night,Weekdays
SCB572986177,91988551,Credit card,12000.0,1049.85,25,12,10.0,1107.74,2025-10-15,2025-08-21,False,11,Irregular,1054.99,0,Not Settled,True,2,4,3,2,IVR,Promised to pay,14.4,An Peh,46,Male,Unemployed,"50,000 to 100,000",Unemployed,754 Havelock Road #10-07 Tiong Bahru Singapore 289171 Singapore,Urban,Regional,True,True,12,13,11,Low,WhatsApp,Medium,True,674,1,0,False,30,1.94,5.05,0.44,0.18,False,Morning,Weekdays
SCB758207662,39301808,Credit card,21000.0,2086.9,1,48,10.0,543.26,2025-10-16,2025-09-15,False,44,Irregular,532.61,2,Under Negotiation,True,3,5,3,2,WhatsApp,Ignored,12.29,Cheng Wong,47,Female,Employed,"300,000 to 500,000",Full time,624 Cecil Street #03-97 Choa Chu Kang Singapore 720751 Singapore,Urban,Regional,False,True,11,14,4,High,App notification,Low,False,630,1,1,False,-14,2.09,5.04,-0.11,0.23,True,Morning,Holidays
SCB784058665,36184243,Business loan,475000.0,21638.08,0,24,9.5,21809.38,2025-10-07,2025-09-07,False,23,Irregular,21809.38,1,Under Negotiation,False,2,5,4,2,Call,Paid fully,22.43,Chen Neo,35,Female,Self-Employed,"300,000 to 500,000",Contract,50 South Bridge Road #18-74 Seletar Singapore 960840 Singapore,Urban,Regional,False,False,11,12,7,High,Email,Medium,True,687,1,2,False,-41,2.16,4.14,-0.06,0.12,False,Afternoon,Holidays
SCB468384703,76505134,Business loan,65000.0,2065.79,0,36,9.5,2082.14,2025-10-04,2025-09-14,True,35,Irregular,2082.14,0,Under Negotiation,False,3,6,2,1,Field Agent,Connected,16.52,Yan Chan,69,Male,Student,"50,000 to 100,000",Contract,863 Simei Street #31-92 Bedok Singapore 144797 Singapore,Urban,Regional,True,True,10,15,5,Low,Email,Low,True,679,1,0,False,-39,1.86,5.44,0.16,0.4,False,Afternoon,Weekdays
SCB932156536,12328125,Credit card,39000.0,1248.09,1,36,10.0,1283.59,2025-10-04,2025-09-02,False,35,Irregular,1258.42,0,Not Settled,True,5,7,4,0,Call,Promised to pay,28.79,Lei Chan,63,Male,Retired,"200,000 to 300,000",Freelance,387 Robinson Road #22-39 Sembawang Singapore 750973 Singapore,Urban,English,True,True,7,12,4,Low,App notification,High,True,651,0,0,False,23,2.14,4.45,0.08,0.36,False,Evening,Holidays
SCB439005577,59191089,Education loan,89000.0,4013.36,27,24,8.0,4226.49,2025-09-30,2025-08-04,False,23,Regular,4025.23,0,Partial Settlement,False,4,6,3,0,WhatsApp,Paid fully,26.02,Radha Mishra,47,Female,Self-Employed,"50,000 or Below",Freelance,892 Geylang Road #27-97 Sembawang Singapore 780638 Singapore,Urban,English,True,True,10,21,6,High,WhatsApp,Low,True,724,2,0,False,-45,1.86,4.73,0.04,0.25,True,Afternoon,Holidays
SCB926054601,84190125,Business loan,110000.0,3497.67,9,36,9.5,3594.09,2025-09-27,2025-08-19,False,35,Regular,3523.62,0,Partial Settlement,False,5,4,2,0,SMS,Partial paid,12.47,Kai Foo,50,Male,Homemaker,"500,000 or Above",Unemployed,988 Jalan Besar #13-22 Thomson Singapore 748962 Singapore,Urban,Regional,True,True,8,9,15,Medium,IVR,High,False,743,3,0,False,-24,1.89,5.42,0.29,0.29,False,Night,Evening
SCB326513530,34124423,Education loan,94000.0,78644.45,15,48,8.0,2340.71,2025-10-06,2025-08-21,False,9,Irregular,2294.81,0,Partial Settlement,False,2,6,2,1,IVR,Promised to pay,11.51,Yun Koh,66,Male,Unemployed,"100,000 to 200,000",Freelance,275 Joo Chiat Road #34-64 Serangoon Singapore 535149 Singapore,Urban,Regional,True,True,11,18,9,Low,Call,High,True,704,2,0,False,-29,1.86,5.16,0.27,0.19,False,Night,Weekdays
SCB576682208,97229462,Auto loan,195000.0,141738.85,18,48,9.0,5095.21,2025-10-14,2025-08-27,False,15,Regular,4852.58,0,Under Negotiation,False,2,8,2,2,WhatsApp,Ignored,18.36,Hui Loh,60,Male,Homemaker,"300,000 to 500,000",Part time,221 Farrer Road #46-14 Sembawang Singapore 989862 Singapore,Urban,English,True,True,11,21,5,Medium,Email,Low,False,735,0,1,False,1,2.16,4.3,-0.09,0.4,False,Evening,Daytime
SCB562761509,77432070,Credit card,12000.0,4466.73,15,60,10.0,260.06,2025-10-12,2025-08-28,False,41,Irregular,254.96,2,Not Settled,False,5,4,2,1,Call,Connected,25.2,Henry Edwards,26,Female,Employed,"500,000 or Above",Contract,948 Joo Chiat Road #32-17 Eunos Singapore 662401 Singapore,Urban,English,True,True,12,15,7,High,Field Agent,Medium,True,687,5,0,False,1,2.11,4.64,-0.06,0.11,False,Morning,Evening
SCB809676463,79182968,Credit card,6000.0,274.66,5,24,10.0,282.41,2025-10-05,2025-08-31,False,23,Irregular,276.87,1,Under Negotiation,True,2,3,3,1,WhatsApp,Promised to pay,24.43,Zhen Sim,54,Male,Homemaker,"500,000 or Above",Unemployed,511 Scotts Road #05-60 HarbourFront Singapore 115000 Singapore,Urban,English,True,True,14,15,3,Medium,App notification,Low,False,653,4,3,False,35,1.82,4.89,0.1,0.3,False,Morning,Evening
SCB663807810,62582224,Personal loan,98000.0,4435.45,20,24,8.5,4677.39,2025-09-22,2025-08-03,False,23,Irregular,4454.66,0,Settled,True,6,11,1,1,Email,Ignored,26.19,Bo Toh,29,Male,Retired,"100,000 to 200,000",Full time,919 Lavender Street #25-84 Punggol Singapore 966040 Singapore,Urban,Regional,True,True,12,14,8,Medium,App notification,High,True,666,2,1,False,-27,2.09,5.48,0.4,0.23,True,Evening,Evening
SCB127197774,19033981,Auto loan,145000.0,66984.31,22,48,9.0,3788.75,2025-10-05,2025-08-14,False,28,Irregular,3608.33,0,Not Settled,True,1,5,1,0,WhatsApp,Ignored,16.22,Hassan binti Shahrin,25,Female,Homemaker,"100,000 to 200,000",Contract,104 Lavender Street #30-55 Yishun Singapore 316343 Singapore,Urban,Regional,True,True,9,16,17,Medium,WhatsApp,Medium,True,679,1,0,False,-47,2.03,4.95,0.18,0.36,True,Evening,Weekdays
SCB167006795,59264294,Credit card,8000.0,697.75,6,12,10.0,717.4,2025-09-28,2025-08-22,False,11,Irregular,703.33,0,Partial Settlement,True,3,6,3,1,Email,Promised to pay,24.79,Chen Quek,50,Male,Retired,"50,000 or Below",Freelance,143 Orchard Road #38-30 Seletar Singapore 804848 Singapore,Urban,English,False,False,10,12,12,Medium,WhatsApp,Medium,True,677,0,1,False,-14,2.14,5.27,0.07,0.18,False,Afternoon,Evening
SCB363536584,84496167,Auto loan,155000.0,7051.53,24,24,9.0,7435.2,2025-09-21,2025-07-29,False,23,Irregular,7081.14,2,Settled,True,2,10,1,2,SMS,Connected,10.32,Rui Sim,67,Female,Homemaker,"200,000 to 300,000",Full time,299 Havelock Road #29-06 Novena Singapore 308224 Singapore,Urban,English,True,False,12,18,7,Low,Call,Low,True,667,0,1,False,-43,2.16,4.4,0.33,0.17,False,Evening,Holidays
SCB544919136,26646810,Personal loan,38000.0,1721.04,25,24,8.5,1813.69,2025-09-27,2025-08-03,False,23,Regular,1727.32,0,Settled,False,3,5,1,0,Call,Partial paid,22.71,Xiao Chew,62,Male,Retired,"50,000 or Below",Full time,152 Sembawang Road #17-79 Tanjong Pagar Singapore 731074 Singapore,Urban,English,True,True,12,17,7,Low,Email,Medium,False,711,3,2,False,45,1.83,4.88,0.17,0.3,True,Afternoon,Weekdays
SCB956472412,85542762,Credit card,43000.0,5319.82,2,48,10.0,1112.4,2025-09-30,2025-08-28,False,43,Irregular,1090.59,0,Not Settled,True,1,2,2,2,Call,Partial paid,27.79,Ming Chew,36,Male,Employed,"300,000 to 500,000",Contract,168 Joo Chiat Road #47-41 Raffles Place Singapore 987781 Singapore,Urban,English,True,True,17,16,13,High,Call,High,False,680,1,0,False,-29,2.12,5.22,0.19,0.23,True,Afternoon,Daytime
SCB639929440,45823783,Auto loan,60000.0,48038.37,5,36,9.0,1946.14,2025-09-20,2025-08-16,False,8,Irregular,1907.98,1,Under Negotiation,True,2,7,0,0,Field Agent,Ignored,17.08,Lu Chew,34,Others,Student,"50,000 or Below",Part time,922 Bras Basah Road #42-01 Golden Mile Singapore 586444 Singapore,Urban,English,True,True,11,15,7,High,Field Agent,High,True,623,4,0,True,0,1.92,4.82,-0.07,0.26,False,Afternoon,Weekdays
SCB765931571,28017104,Business loan,120000.0,10476.56,26,12,9.5,11048.12,2025-09-23,2025-07-29,True,11,Irregular,10522.02,0,Settled,True,3,3,2,1,Email,Paid fully,23.43,Han Seah,60,Male,Student,"100,000 to 200,000",Contract,833 Upper Serangoon Road #14-26 Bukit Timah Singapore 253813 Singapore,Urban,Regional,True,False,10,13,11,High,App notification,High,True,652,1,1,False,-15,2.11,4.81,-0.16,0.19,False,Morning,Weekdays
SCB238203278,92037988,Education loan,22000.0,17354.59,26,60,8.0,468.38,2025-09-21,2025-07-27,False,15,Regular,446.08,0,Not Settled,False,2,6,1,2,SMS,Paid fully,23.09,Lan Toh,39,Female,Self-Employed,"200,000 to 300,000",Unemployed,3 Clarke Quay #18-92 Hougang Singapore 229264 Singapore,Urban,Regional,True,False,9,14,11,High,App notification,Medium,True,725,4,0,False,44,1.94,4.15,-0.14,0.24,False,Morning,Evening
SCB805502618,84686375,Personal loan,50000.0,2261.74,16,24,8.5,2386.42,2025-10-01,2025-08-16,False,23,Irregular,2272.78,0,Partial Settlement,True,6,10,2,3,SMS,Connected,16.11,Zhen Yeo,34,Female,Student,"100,000 to 200,000",Contract,178 Toa Payoh Central #29-63 Ardmore Singapore 268936 Singapore,Urban,English,True,True,13,12,10,High,App notification,Medium,True,657,2,0,False,-24,1.98,4.39,-0.01,0.22,False,Morning,Holidays
