Customer_id,Loan_Account_id,Product_Type,Loan_Amount_SGD,Outstanding_Balance_SGD,Day_Past_Due,Tenure,Interest_Rate,Current_EMI_SGD,Installment_Due_Date,Last_Payment_Date,Partial_Payment_Indicator,Number_of_Past_Payments,Payment_Frequency,Amount_Paid_Each_Month_SGD,Bounce_History,Settlement_History,Repayment_Irregularity_Flags,Contact_History_Call_Attempts,Contact_History_SMS,Contact_History_WhatsApp,Contact_History_EmailLogs,Channel_used,Response_Outcome,Average_Handling_Time,Name,Age,Gender,Occupation,Income_Band_SGD,Employeement_Type,Address,Urban_Rural_Tag,Language_Preference,Mobile_Number_Active_Status,Email_Activity,App_Login_Frequency,UPI_Transactions,Online_Banking_Activity,Smartphone_Penetration,Preferred_Channel,Call_SMS_Activity_Patterns,WhatsApp_OTT_usage_Indicator,Credit_Score,Recent_Inquiries,Loan_Exposure_Across_Banks,Delinquency_on_other_Loans,Recent_Score_Change,Unemployeement_rate_region,Inflation_Rate,Interest_Rate_Trend,Economic_Stress_Index,Do_Not_Call_Registry_Data,Regional_Time_Restrictions,Communication_Complaince_Limits
SCB702077587,79500133,Business loan,495000.0,15734.35,3,36,9.5,16173.44,2025-10-07,2025-10-04,False,35,Regular,15856.31,0,Under Negotiation,False,4,1,2,2,WhatsApp,Connected,25.92,Yan Lim,34,Female,Student,"500,000 or Above",Freelance,150 Telok Ayer Street #05-95 Watten Estate Singapore 253415 Singapore,Urban,English,True,True,17,16,7,High,Field Agent,High,False,716,0,0,False,-15,1.92,4.24,0.31,0.37,False,Morning,Evening
SCB761052780,47306173,Auto loan,195000.0,8842.69,1,24,9.0,9086.69,2025-10-01,2025-09-30,False,23,Irregular,8908.52,0,Partial Settlement,True,6,6,3,3,IVR,Connected,16.75,Zainal binti Abdullah,68,Female,Student,"500,000 or Above",Full time,285 Farrer Road #37-36 River Valley Singapore 140153 Singapore,Urban,Regional,True,True,16,17,7,Low,SMS,High,True,632,4,0,True,18,1.89,4.28,0.32,0.33,False,Morning,Weekdays
SCB443411086,76930528,Credit card,46000.0,2125.43,44,24,10.0,2292.48,2025-10-12,2025-08-29,True,23,Regular,2122.67,1,Settled,False,2,6,4,2,IVR,Promised to pay,22.34,Wei Chua,64,Female,Self-Employed,"100,000 to 200,000",Contract,154 Toa Payoh Central #19-54 Raffles Place Singapore 119609 Singapore,Urban,English,True,True,5,16,5,Low,Field Agent,Low,True,646,1,1,True,-31,1.97,4.8,-0.19,0.25,False,Night,Evening
SCB983367967,56217207,Education loan,93000.0,2895.46,3,36,8.0,2972.57,2025-09-21,2025-09-18,False,35,Regular,2914.28,1,Partial Settlement,False,1,2,0,0,Email,Paid fully,11.26,Ling Chua,34,Male,Homemaker,"50,000 to 100,000",Contract,393 Bugis Street #12-66 Tampines Singapore 484728 Singapore,Urban,English,True,True,12,12,7,Medium,App notification,Medium,True,703,5,1,False,-30,1.83,5.1,0.13,0.32,True,Afternoon,Holidays
SCB550821218,98133953,Business loan,305000.0,101526.74,3,60,9.5,6533.68,2025-09-23,2025-09-20,False,43,Irregular,6405.57,0,Settled,True,1,6,3,1,SMS,Disconnected,23.09,Wei Ng,66,Male,Self-Employed,"50,000 to 100,000",Full time,152 Toa Payoh Central #44-53 Dairy Farm Singapore 815060 Singapore,Urban,English,False,True,13,16,9,Low,IVR,Medium,True,685,5,1,False,-28,1.99,4.35,0.06,0.19,False,Night,Weekdays
SCB770356088,21752152,Credit card,16000.0,10417.56,3,48,10.0,413.92,2025-10-03,2025-09-30,False,19,Regular,405.8,0,Not Settled,False,3,3,2,0,Email,Promised to pay,20.26,Deepa Kumar,43,Female,Employed,"100,000 to 200,000",Unemployed,120 Bugis Street #14-97 Tampines Singapore 904764 Singapore,Urban,Regional,True,True,16,16,5,High,App notification,Low,True,730,3,3,False,4,2.19,5.41,0.23,0.23,False,Morning,Holidays
SCB894688350,53223887,Education loan,33000.0,18148.02,9,60,8.0,682.5,2025-10-07,2025-09-28,False,30,Irregular,669.12,1,Under Negotiation,True,1,6,2,0,SMS,Connected,10.41,Jun Ng,34,Female,Homemaker,"200,000 to 300,000",Freelance,570 Scotts Road #21-33 Little India Singapore 229444 Singapore,Urban,English,True,True,12,11,7,Medium,Call,High,True,674,3,0,False,-27,1.88,5.47,0.35,0.15,True,Afternoon,Weekends
SCB414126499,88681528,Personal loan,81000.0,7015.49,1,12,8.5,7206.1,2025-09-28,2025-09-27,False,11,Regular,7064.8,0,Not Settled,False,2,8,4,1,Field Agent,Paid fully,25.89,Fatimah binti Abdullah,33,Female,Employed,"300,000 to 500,000",Full time,831 Telok Ayer Street #43-57 Golden Mile Singapore 365077 Singapore,Urban,English,True,False,13,16,5,High,App notification,Low,True,733,1,2,False,17,2.01,4.76,0.47,0.15,True,Morning,Weekdays
SCB786101355,73191849,Auto loan,40000.0,20235.47,4,36,9.0,1297.43,2025-09-18,2025-09-14,False,19,Irregular,1271.99,0,Partial Settlement,False,2,7,4,0,Field Agent,Paid fully,29.76,Feng Koh,68,Female,Employed,"50,000 to 100,000",Unemployed,880 Cecil Street #33-56 Lim Chu Kang Singapore 594354 Singapore,Urban,English,True,True,11,19,7,Low,App notification,High,True,643,4,1,True,38,2.06,4.96,0.07,0.24,True,Evening,Weekends
SCB431254641,64658828,Auto loan,180000.0,8163.82,4,24,9.0,8387.72,2025-10-12,2025-10-08,False,23,Regular,8223.25,1,Under Negotiation,False,4,7,1,0,WhatsApp,Promised to pay,15.87,Siti binti Mohamed,57,Male,Unemployed,"500,000 or Above",Full time,970 Telok Ayer Street #15-42 Telok Blangah Singapore 572749 Singapore,Urban,Regional,True,True,12,11,5,Low,Email,Low,True,704,2,3,False,6,2.09,5.37,-0.15,0.25,True,Morning,Weekends
SCB409321451,56058488,Business loan,85000.0,33773.64,0,24,9.5,3902.73,2025-10-07,2025-10-07,False,15,Regular,3902.73,0,Not Settled,False,3,3,1,1,SMS,Promised to pay,15.38,Ling Koh,46,Female,Student,"50,000 or Below",Freelance,814 Clarke Quay #24-95 Lim Chu Kang Singapore 693821 Singapore,Urban,English,False,True,8,23,7,High,WhatsApp,Low,True,711,1,0,False,-47,2.07,4.39,-0.19,0.24,True,Night,Weekdays
SCB272023182,50803841,Education loan,30000.0,2168.43,2,48,8.0,747.04,2025-09-27,2025-09-25,True,45,Regular,732.39,2,Not Settled,False,0,3,2,2,Call,Paid fully,27.1,Jie Lee,41,Male,Employed,"100,000 to 200,000",Contract,936 Newton Road #31-94 Kranji Singapore 501098 Singapore,Urban,English,True,True,9,11,8,High,Field Agent,Low,False,696,0,3,False,45,1.92,5.06,0.14,0.28,False,Afternoon,Daytime
SCB883141582,28348903,Auto loan,110000.0,83960.02,26,60,9.0,2397.59,2025-10-08,2025-09-12,False,17,Irregular,2283.42,0,Not Settled,True,4,4,2,3,WhatsApp,Paid fully,17.09,Ming Lim,55,Male,Retired,"200,000 to 300,000",Unemployed,424 North Bridge Road #24-38 Pasir Panjang Singapore 173263 Singapore,Urban,English,True,True,6,16,16,Medium,IVR,Medium,True,605,0,1,True,-50,2.09,4.12,0.0,0.39,False,Morning,Holidays
SCB612707132,76123831,Business loan,50000.0,4350.46,3,12,9.5,4471.86,2025-10-09,2025-10-06,True,11,Regular,4384.18,1,Settled,False,4,8,1,2,Email,Paid fully,19.12,Xin Wong,39,Male,Unemployed,"100,000 to 200,000",Unemployed,467 Chinatown Street #20-52 Tengah Singapore 902210 Singapore,Urban,English,True,False,17,17,5,Low,IVR,Medium,True,693,0,0,False,-40,1.82,4.48,-0.0,0.22,False,Afternoon,Daytime
SCB966825376,37469430,Auto loan,80000.0,48405.64,2,24,9.0,3727.88,2025-10-01,2025-09-29,True,10,Irregular,3654.78,0,Not Settled,False,3,4,3,2,WhatsApp,Disconnected,25.72,Jun Chua,56,Female,Homemaker,"200,000 to 300,000",Full time,538 Sembawang Road #46-94 Bishan Singapore 191919 Singapore,Urban,English,True,True,11,24,6,Medium,WhatsApp,High,True,688,1,0,False,-4,1.93,5.42,0.42,0.17,False,Afternoon,Evening
SCB455861499,50971814,Auto loan,125000.0,10852.43,4,12,9.0,11150.06,2025-09-26,2025-09-22,False,11,Irregular,10931.43,0,Under Negotiation,False,2,4,1,0,WhatsApp,Partial paid,20.09,Anand Singh,38,Female,Homemaker,"50,000 to 100,000",Freelance,924 Kallang Road #18-94 Amber Road Singapore 610120 Singapore,Urban,English,True,True,8,25,3,Medium,Email,Low,True,700,4,1,False,-8,1.92,4.05,-0.19,0.25,False,Evening,Evening
SCB731945939,97816761,Credit card,5000.0,3841.39,29,60,10.0,111.55,2025-10-12,2025-09-13,False,17,Regular,106.24,0,Partial Settlement,False,1,6,1,1,Call,Promised to pay,12.3,Wei Teo,53,Male,Student,"500,000 or Above",Contract,604 North Bridge Road #09-52 Balestier Singapore 271440 Singapore,Urban,Regional,True,True,8,16,11,High,Field Agent,High,True,733,1,0,False,-30,1.95,4.07,0.17,0.12,False,Evening,Weekends
SCB694705025,52968380,Education loan,43000.0,20387.26,2,36,8.0,1374.41,2025-09-27,2025-09-25,True,20,Irregular,1347.46,0,Under Negotiation,False,0,5,4,0,WhatsApp,Connected,20.17,Ling Wong,37,Female,Self-Employed,"300,000 to 500,000",Full time,311 Maxwell Road #48-68 Braddell Singapore 427722 Singapore,Urban,English,True,True,10,17,6,High,Call,High,False,686,3,2,False,10,1.93,4.96,0.32,0.11,False,Afternoon,Holidays
SCB868619993,38430011,Personal loan,36000.0,5564.59,4,36,8.5,1159.16,2025-10-08,2025-10-04,False,31,Regular,1136.43,0,Partial Settlement,False,2,9,1,1,IVR,Connected,17.08,Hui Ng,34,Female,Student,"50,000 or Below",Freelance,979 Collyer Quay #50-92 Serangoon Garden Singapore 983995 Singapore,Urban,English,True,False,13,17,11,High,Email,Medium,False,665,1,2,True,30,1.94,5.08,-0.19,0.29,False,Morning,Weekdays
SCB294870750,57081105,Personal loan,70000.0,18063.65,4,12,8.5,6227.49,2025-09-27,2025-09-23,True,9,Regular,6105.38,0,Settled,False,4,4,3,0,IVR,Paid fully,29.44,Jie Chan,47,Female,Self-Employed,"50,000 or Below",Part time,903 Outram Road #33-13 Pasir Ris Singapore 442636 Singapore,Urban,Regional,False,True,12,19,5,High,Email,High,True,691,2,0,False,-5,1.85,4.55,0.23,0.11,False,Evening,Daytime
SCB673135607,93286645,Auto loan,10000.0,7444.2,1,48,9.0,253.83,2025-10-14,2025-10-13,False,14,Irregular,248.85,0,Under Negotiation,True,0,5,0,0,WhatsApp,Paid fully,21.6,Jie Chua,35,Female,Homemaker,"50,000 or Below",Contract,456 Emerald Hill Road #19-88 High Street Singapore 956369 Singapore,Urban,Regional,True,True,14,12,3,Medium,App notification,Low,True,674,4,0,False,12,2.12,4.02,0.34,0.16,False,Evening,Weekdays
SCB339403793,87514504,Credit card,22000.0,10241.74,3,48,10.0,569.14,2025-10-11,2025-10-08,False,28,Irregular,557.98,0,Not Settled,True,4,5,0,0,WhatsApp,Promised to pay,18.38,Jie Teo,59,Female,Employed,"200,000 to 300,000",Freelance,552 East Coast Road #05-62 Springleaf Singapore 876558 Singapore,Urban,English,True,True,11,15,8,High,Call,Low,True,619,0,1,True,16,2.14,5.43,-0.16,0.29,False,Evening,Holidays
SCB188720437,32596731,Business loan,30000.0,1366.69,1,24,9.5,1404.98,2025-09-22,2025-09-21,False,23,Irregular,1377.43,0,Not Settled,True,0,2,1,0,SMS,Ignored,24.31,Hui Lee,50,Male,Employed,"300,000 to 500,000",Part time,38 Collyer Quay #21-41 Tanjong Pagar Singapore 942552 Singapore,Urban,English,True,True,6,16,12,High,App notification,High,True,681,3,1,False,47,1.85,5.16,-0.11,0.2,False,Afternoon,Weekends
SCB999387595,96986318,Personal loan,23000.0,8325.74,3,36,8.5,740.57,2025-10-04,2025-10-01,False,24,Irregular,726.05,0,Under Negotiation,False,0,5,1,0,Call,Paid fully,11.61,Priya Devi,48,Female,Self-Employed,"50,000 or Below",Contract,261 Serangoon Road #14-06 Holland Road Singapore 815813 Singapore,Urban,English,False,True,7,11,7,High,WhatsApp,Low,True,703,3,0,False,-49,1.88,5.1,-0.18,0.19,False,Night,Daytime
SCB539715681,60182802,Education loan,44000.0,28239.47,0,48,8.0,1074.17,2025-09-22,2025-09-22,False,19,Regular,1074.17,0,Not Settled,False,2,8,1,1,Email,Promised to pay,15.48,David Garcia,44,Female,Employed,"500,000 or Above",Contract,767 Upper Serangoon Road #05-43 Serangoon Singapore 803989 Singapore,Urban,English,True,True,11,10,9,High,Field Agent,High,True,720,2,1,False,48,2.15,5.18,0.02,0.11,True,Afternoon,Evening
SCB758454324,57524543,Business loan,315000.0,27489.71,23,12,9.5,29001.33,2025-10-03,2025-09-10,False,11,Regular,27620.31,0,Settled,False,2,8,1,3,IVR,Connected,13.85,Abdullah bin Ahmad,42,Male,Unemployed,"500,000 or Above",Contract,965 Scotts Road #48-76 Tampines Singapore 807803 Singapore,Urban,English,True,True,11,10,11,Low,SMS,High,True,664,5,1,True,0,2.06,4.23,0.26,0.14,False,Afternoon,Evening
SCB994393362,15223626,Auto loan,185000.0,5840.12,3,36,9.0,6000.61,2025-10-14,2025-10-11,False,35,Regular,5882.95,0,Not Settled,False,3,5,3,0,IVR,Ignored,29.56,Raj Gopal,38,Female,Self-Employed,"100,000 to 200,000",Full time,705 Scotts Road #01-13 Punggol Singapore 726881 Singapore,Urban,English,True,True,20,22,6,High,WhatsApp,Medium,True,695,2,3,True,12,1.81,5.41,-0.01,0.21,False,Evening,Weekends
SCB549076441,88219666,Auto loan,110000.0,44242.47,12,60,9.0,2329.09,2025-10-13,2025-10-01,False,39,Irregular,2283.42,2,Not Settled,True,4,3,2,2,SMS,Ignored,12.18,Li Lee,29,Female,Unemployed,"50,000 or Below",Unemployed,777 Tampines Avenue #17-27 Loyang Singapore 337602 Singapore,Urban,English,False,True,16,22,5,Low,SMS,Medium,True,582,1,0,True,21,2.11,4.32,0.26,0.13,True,Afternoon,Holidays
SCB397571729,59621627,Credit card,26000.0,4466.89,4,48,10.0,672.62,2025-10-13,2025-10-09,False,41,Regular,659.43,0,Partial Settlement,False,1,2,3,1,IVR,Disconnected,16.47,Jun Lim,31,Male,Student,"500,000 or Above",Full time,255 Beach Road #47-57 Orchard Singapore 647133 Singapore,Urban,English,True,True,9,13,10,High,Field Agent,Low,True,742,1,1,False,-4,1.94,4.11,0.03,0.35,False,Afternoon,Evening
SCB821813456,51378818,Business loan,495000.0,434848.73,1,60,9.5,10603.84,2025-10-06,2025-10-05,False,9,Regular,10395.92,0,Settled,False,3,3,2,0,WhatsApp,Partial paid,17.15,Jie Koh,26,Male,Employed,"300,000 to 500,000",Part time,81 Farrer Road #35-29 Little India Singapore 465410 Singapore,Urban,English,True,False,15,13,17,High,WhatsApp,Low,True,725,2,0,False,-22,1.97,5.24,0.46,0.24,False,Night,Weekdays
SCB582370887,57707137,Auto loan,140000.0,39838.21,0,48,9.0,3483.91,2025-09-20,2025-09-20,False,36,Irregular,3483.91,0,Not Settled,False,2,4,1,0,WhatsApp,Connected,13.28,Hui Chua,53,Male,Employed,"300,000 to 500,000",Part time,915 Cecil Street #17-20 Seletar Singapore 528415 Singapore,Urban,Regional,True,True,11,6,9,High,WhatsApp,High,False,698,2,0,False,-48,2.04,4.55,-0.03,0.37,False,Evening,Weekends
SCB269580215,76975044,Auto loan,80000.0,1994.17,42,48,9.0,2150.06,2025-10-02,2025-08-21,False,47,Irregular,1990.8,0,Partial Settlement,False,3,4,1,3,WhatsApp,Paid fully,18.3,Li Ong,67,Male,Retired,"200,000 to 300,000",Freelance,12 North Bridge Road #12-85 Clementi Park Singapore 462488 Singapore,Urban,Regional,True,True,8,10,10,Low,Call,Low,True,694,2,0,False,-16,1.92,4.36,0.42,0.11,False,Afternoon,Daytime
SCB791915081,78489188,Education loan,82000.0,46037.98,1,24,8.0,3782.81,2025-10-02,2025-10-01,True,11,Regular,3708.64,0,Partial Settlement,False,7,6,1,0,Email,Disconnected,17.78,Ling Teo,29,Male,Homemaker,"50,000 to 100,000",Part time,416 Outram Road #12-46 Anson Singapore 204925 Singapore,Urban,Regional,True,True,10,13,8,Medium,SMS,Medium,True,716,2,1,False,-32,1.83,4.01,0.47,0.4,False,Night,Daytime
SCB747922130,87796165,Business loan,125000.0,3972.67,0,36,9.5,4004.12,2025-09-20,2025-09-20,False,35,Irregular,4004.12,0,Under Negotiation,False,5,3,2,2,Call,Partial paid,10.47,Divya Rao,37,Male,Employed,"300,000 to 500,000",Freelance,331 MacPherson Road #05-02 Seletar Singapore 981457 Singapore,Urban,English,True,True,8,12,13,High,Email,Medium,False,697,0,0,False,23,1.9,4.2,-0.05,0.3,False,Afternoon,Weekends
SCB210288384,16644639,Education loan,46000.0,1432.24,4,36,8.0,1470.3,2025-10-03,2025-09-29,False,35,Irregular,1441.47,0,Not Settled,True,2,5,4,2,Email,Ignored,18.82,Xin Lee,34,Male,Unemployed,"50,000 to 100,000",Unemployed,708 Scotts Road #40-57 Tanjong Pagar Singapore 382552 Singapore,Urban,English,True,True,5,13,7,Low,IVR,Medium,True,685,1,3,False,14,1.99,5.11,0.44,0.1,False,Morning,Evening
SCB122057718,78199274,Auto loan,110000.0,48342.61,14,48,9.0,2792.1,2025-10-14,2025-09-30,False,29,Irregular,2737.35,2,Under Negotiation,True,3,6,5,0,Call,Ignored,25.29,Hui Ng,68,Male,Retired,"100,000 to 200,000",Unemployed,512 Tampines Avenue #07-84 Loyang Singapore 813229 Singapore,Urban,Regional,True,True,12,16,11,Low,App notification,Medium,True,667,2,3,False,6,1.87,4.62,-0.08,0.29,False,Morning,Daytime
SCB245464939,87473149,Auto loan,120000.0,60686.15,2,60,9.0,2540.82,2025-09-21,2025-09-19,False,33,Regular,2491.0,1,Partial Settlement,False,3,8,4,1,Field Agent,Promised to pay,27.68,Hui Koh,31,Male,Employed,"200,000 to 300,000",Part time,433 Kallang Road #40-77 Amber Road Singapore 828998 Singapore,Urban,English,True,True,8,9,9,High,WhatsApp,Medium,True,730,0,1,False,-11,2.13,5.38,0.05,0.24,False,Afternoon,Daytime
SCB817739969,60176858,Education loan,59000.0,9062.7,1,36,8.0,1885.83,2025-10-10,2025-10-09,True,31,Irregular,1848.85,0,Not Settled,True,5,3,0,3,SMS,Partial paid,18.2,Xin Teo,32,Male,Unemployed,"50,000 to 100,000",Unemployed,145 Farrer Road #43-24 Pasir Ris Singapore 957691 Singapore,Urban,Regional,False,True,9,11,5,Low,Field Agent,Medium,True,650,0,1,False,34,1.8,4.31,0.35,0.11,False,Afternoon,Weekdays
SCB751709164,23636932,Business loan,455000.0,291166.8,3,60,9.5,9746.97,2025-09-19,2025-09-16,False,25,Regular,9555.85,0,Under Negotiation,False,3,7,0,1,Field Agent,Partial paid,28.35,Wei Tan,58,Female,Unemployed,"500,000 or Above",Freelance,401 Collyer Quay #43-40 Holland Road Singapore 594916 Singapore,Urban,English,True,True,9,9,14,Low,Field Agent,Medium,True,685,1,0,True,35,2.12,4.15,0.03,0.33,True,Morning,Holidays
SCB114287611,12014602,Credit card,44000.0,1847.03,4,60,10.0,953.57,2025-09-22,2025-09-18,False,58,Irregular,934.87,3,Partial Settlement,True,1,3,1,1,Field Agent,Ignored,25.75,Li Ng,27,Female,Retired,"500,000 or Above",Unemployed,580 Clarke Quay #13-53 Toa Payoh Singapore 339549 Singapore,Urban,English,False,True,6,15,8,Medium,Field Agent,High,True,654,1,0,False,-27,2.1,4.2,-0.12,0.26,False,Night,Holidays
SCB848474774,53136384,Personal loan,62000.0,2798.43,0,24,8.5,2818.25,2025-09-28,2025-09-28,False,23,Irregular,2818.25,2,Partial Settlement,False,2,4,3,0,Field Agent,Ignored,28.92,Arjun Subramaniam,39,Male,Retired,"200,000 to 300,000",Full time,233 Jalan Besar #19-51 Tampines Singapore 211203 Singapore,Urban,English,True,True,14,20,8,Medium,Field Agent,Low,True,680,1,0,False,-20,2.05,5.24,0.26,0.21,False,Morning,Evening
SCB411974200,17630814,Auto loan,175000.0,64112.84,2,60,9.0,3705.36,2025-10-10,2025-10-08,False,41,Irregular,3632.71,0,Settled,True,2,6,1,1,WhatsApp,Disconnected,28.14,Ling Ong,43,Male,Unemployed,"500,000 or Above",Full time,651 MacPherson Road #29-29 Seletar Singapore 376244 Singapore,Urban,Regional,True,True,13,12,9,Low,WhatsApp,High,True,683,1,1,False,-39,1.82,4.17,0.43,0.34,False,Morning,Evening
SCB895915705,65912404,Credit card,29000.0,6359.83,26,36,10.0,982.54,2025-10-10,2025-09-14,False,29,Regular,935.75,1,Under Negotiation,False,3,2,3,1,IVR,Partial paid,29.11,Jun Chua,60,Male,Unemployed,"50,000 to 100,000",Full time,722 Maxwell Road #09-62 Hougang Singapore 398237 Singapore,Urban,English,True,True,9,20,7,Low,Email,Medium,True,723,2,2,False,-11,2.06,4.76,0.24,0.37,False,Morning,Evening
SCB272421754,72425243,Education loan,81000.0,2522.41,7,36,8.0,2589.01,2025-09-27,2025-09-20,False,35,Regular,2538.25,0,Settled,False,2,5,1,1,Field Agent,Paid fully,12.39,Xin Lee,47,Male,Homemaker,"50,000 or Below",Contract,114 Pasir Panjang Road #07-64 Watten Estate Singapore 294969 Singapore,Urban,English,True,False,9,12,8,Medium,Email,High,False,717,1,3,False,3,1.83,5.24,0.26,0.28,False,Afternoon,Holidays
SCB345186510,21025374,Education loan,74000.0,31856.15,44,12,8.0,6952.11,2025-09-18,2025-08-05,False,7,Irregular,6437.14,0,Partial Settlement,True,5,2,1,1,SMS,Ignored,24.81,Hui Ng,25,Others,Student,"100,000 to 200,000",Unemployed,974 Bras Basah Road #31-86 Choa Chu Kang Singapore 670738 Singapore,Urban,English,True,False,11,15,8,High,SMS,Medium,False,663,3,0,False,37,1.84,4.93,0.46,0.32,False,Morning,Daytime
SCB300528259,30290530,Personal loan,30000.0,13120.15,0,24,8.5,1363.67,2025-09-28,2025-09-28,True,14,Irregular,1363.67,1,Settled,True,6,3,1,1,IVR,Disconnected,12.4,Hui Lee,60,Female,Student,"200,000 to 300,000",Freelance,180 Upper Serangoon Road #24-85 Golden Mile Singapore 611957 Singapore,Urban,English,True,True,12,17,4,High,App notification,Low,True,636,4,1,False,1,1.83,4.11,0.24,0.28,False,Night,Daytime
SCB207226021,11041639,Credit card,7000.0,2973.35,2,36,10.0,230.39,2025-09-21,2025-09-19,False,22,Regular,225.87,0,Under Negotiation,False,3,5,0,2,Field Agent,Ignored,26.75,Feng Teo,29,Female,Employed,"50,000 or Below",Freelance,344 Bugis Street #43-92 Pasir Panjang Singapore 821397 Singapore,Urban,English,True,True,12,12,5,High,WhatsApp,High,True,740,1,1,False,-23,2.12,4.9,0.29,0.23,True,Night,Weekdays
SCB711103993,19622777,Business loan,160000.0,7289.02,1,24,9.5,7493.25,2025-10-12,2025-10-11,True,23,Regular,7346.32,0,Settled,False,1,2,2,2,Email,Ignored,22.76,Li Teo,52,Male,Retired,"500,000 or Above",Full time,847 Collyer Quay #10-19 Loyang Singapore 876725 Singapore,Urban,English,True,True,6,18,10,Medium,Email,Medium,True,718,2,1,False,24,1.81,4.19,0.29,0.26,False,Night,Evening
SCB857772609,75033676,Auto loan,110000.0,4987.91,0,24,9.0,5025.32,2025-09-30,2025-09-30,False,23,Irregular,5025.32,0,Under Negotiation,True,3,1,3,4,Field Agent,Promised to pay,27.7,Hassan binti Abdullah,60,Female,Homemaker,"200,000 to 300,000",Freelance,935 Collyer Quay #44-95 Golden Mile Singapore 831835 Singapore,Urban,English,True,True,11,23,7,Medium,Call,Medium,True,684,5,1,False,47,2.04,4.81,0.21,0.3,False,Afternoon,Daytime
SCB999313799,61380672,Personal loan,90000.0,7797.56,7,12,8.5,8006.78,2025-10-03,2025-09-26,False,11,Irregular,7849.78,0,Settled,True,4,5,1,2,IVR,Disconnected,14.78,Jie Teo,38,Male,Homemaker,"200,000 to 300,000",Full time,809 Toa Payoh Central #37-20 Bishan Singapore 380451 Singapore,Urban,Regional,True,True,3,14,5,Medium,SMS,Medium,False,660,1,3,False,-2,1.85,4.81,-0.12,0.2,True,Night,Holidays
SCB950824665,98996082,Business loan,290000.0,99731.25,0,12,9.5,25428.22,2025-09-20,2025-09-20,False,8,Regular,25428.22,0,Under Negotiation,False,3,6,1,0,IVR,Paid fully,12.09,Abdullah bin Ahmad,34,Female,Homemaker,"200,000 to 300,000",Unemployed,50 Tanglin Road #45-30 Tengah Singapore 856069 Singapore,Urban,English,True,True,7,15,14,Medium,SMS,Low,False,682,0,4,True,7,2.01,5.11,-0.03,0.13,False,Morning,Holidays
SCB933079372,25721172,Credit card,32000.0,29145.56,28,60,10.0,713.91,2025-10-02,2025-09-04,True,7,Irregular,679.91,0,Settled,True,4,2,3,1,Field Agent,Disconnected,15.14,Yan Tan,29,Female,Unemployed,"50,000 or Below",Part time,608 Emerald Hill Road #43-05 Cairnhill Singapore 331790 Singapore,Urban,English,True,True,14,16,9,Low,SMS,High,True,657,0,2,False,-37,2.14,5.12,0.49,0.29,False,Afternoon,Daytime
SCB614768799,67138607,Auto loan,135000.0,100643.87,0,60,9.0,2802.38,2025-10-04,2025-10-04,False,18,Irregular,2802.38,1,Settled,False,7,5,1,0,Field Agent,Disconnected,19.69,Li Tan,65,Others,Homemaker,"50,000 or Below",Freelance,618 MacPherson Road #34-26 Little India Singapore 903985 Singapore,Urban,Regional,True,True,15,17,9,Low,SMS,High,True,690,3,0,False,-13,1.86,4.92,0.01,0.21,False,Morning,Weekdays
SCB253234099,53185963,Auto loan,165000.0,92597.28,1,36,9.0,5351.9,2025-10-03,2025-10-02,False,17,Regular,5246.96,0,Partial Settlement,False,2,7,6,1,IVR,Connected,18.83,Abdullah bin Ismail,26,Female,Retired,"300,000 to 500,000",Freelance,620 Telok Ayer Street #11-59 Tiong Bahru Singapore 891555 Singapore,Urban,Regional,True,True,12,13,10,Medium,IVR,Low,True,672,2,3,True,-14,1.95,4.97,0.34,0.3,False,Night,Evening
SCB679365632,74881952,Auto loan,165000.0,101601.4,1,36,9.0,5351.9,2025-09-26,2025-09-25,False,15,Regular,5246.96,0,Partial Settlement,False,2,3,2,2,Call,Ignored,11.78,Jie Chua,66,Female,Unemployed,"500,000 or Above",Freelance,448 Bras Basah Road #20-32 Macpherson Singapore 113847 Singapore,Urban,Regional,True,True,13,10,7,Low,Field Agent,Low,True,715,1,0,False,6,2.01,5.11,0.24,0.18,True,Afternoon,Holidays
SCB657241060,85012240,Education loan,38000.0,3283.85,1,12,8.0,3371.67,2025-10-10,2025-10-09,False,11,Irregular,3305.56,0,Under Negotiation,True,1,6,2,1,Field Agent,Ignored,28.66,Jun Tan,26,Female,Retired,"300,000 to 500,000",Part time,282 Lavender Street #30-80 Hougang Singapore 515352 Singapore,Urban,English,True,True,4,14,4,Medium,WhatsApp,Medium,False,650,1,3,False,-47,1.85,5.46,-0.18,0.14,True,Afternoon,Holidays
SCB899220102,21523933,Education loan,68000.0,1649.45,4,48,8.0,1693.28,2025-10-07,2025-10-03,False,47,Irregular,1660.08,0,Under Negotiation,False,0,4,3,3,IVR,Disconnected,12.65,Mohamed binti Hassan,27,Female,Unemployed,"100,000 to 200,000",Unemployed,30 Victoria Street #18-80 Farrer Park Singapore 638842 Singapore,Urban,Regional,True,True,14,13,6,Low,App notification,High,True,704,1,2,False,-30,2.15,4.0,-0.05,0.13,False,Afternoon,Weekends
